,support,stop_ID,direction
0,0.018948964123294592,60675,BLUE Downtown
1,0.017685699848408287,10611,BLUE St. Norbert
2,0.016927741283476502,50402,75 University of Manitoba
3,0.016422435573521982,60105,75 Kildonan Place
4,0.01616978271854472,61254,75 University of Manitoba
5,0.014906518443658413,61212,BLUE Downtown
6,0.01414855987872663,60673,75 Kildonan Place
7,0.013390601313794846,60103,BLUE Downtown
8,0.013137948458817585,60105,BLUE Downtown
9,0.011622031328954016,61206,BLUE Downtown
10,0.011622031328954016,61213,BLUE University of Manitoba
11,0.011369378473976757,10641,BLUE St. Norbert
12,0.010864072764022233,60103,75 Kildonan Place
13,0.010864072764022233,61215,BLUE University of Manitoba
14,0.010358767054067712,10639,BLUE St. Norbert
15,0.008842849924204144,10159,BLUE St. Norbert
16,0.00808489135927236,60105,60 Downtown
17,0.00808489135927236,60521,66 Unicity
18,0.007579585649317837,10642,BLUE St. Norbert
19,0.007074279939363315,61204,BLUE Downtown
20,0.006821627084386054,61254,60 University of Manitoba
21,0.006821627084386054,50404,75 University of Manitoba
22,0.005811015664477008,11029,BLUE St. Norbert
23,0.005811015664477008,61207,BLUE University of Manitoba
24,0.0055583628094997475,11032,BLUE Downtown
25,0.0055583628094997475,61202,BLUE Downtown
26,0.0055583628094997475,61205,BLUE University of Manitoba
27,0.005305709954522486,61210,BLUE Downtown
28,0.005305709954522486,61253,75 University of Manitoba
29,0.005053057099545225,60911,75 Kildonan Place
30,0.005053057099545225,50403,75 Kildonan Place
31,0.005053057099545225,60105,75 Kildonan Place
32,0.004800404244567963,50603,75 Kildonan Place
33,0.004800404244567963,61253,BLUE University of Manitoba
34,0.004800404244567963,60112,75 University of Manitoba
35,0.004547751389590703,60113,75 University of Manitoba
36,0.004547751389590703,60139,75 University of Manitoba
37,0.004547751389590703,50602,75 University of Manitoba
38,0.00404244567963618,11034,BLUE Downtown
39,0.00404244567963618,60105,78 Polo Park
40,0.0037897928246589186,61211,BLUE University of Manitoba
41,0.0037897928246589186,60096,60 University of Manitoba
42,0.0035371399696816574,11029,BLUE University of Manitoba
43,0.0035371399696816574,60106,672 Prairie Pointe via Killarney
44,0.0035371399696816574,10545,11 Polo Park
45,0.003284487114704396,11031,BLUE St. Norbert
46,0.003284487114704396,60070,671 U. of Manitoba via Dalhousie
47,0.003031834259727135,60108,75 Kildonan Place
48,0.003031834259727135,10562,11 Glenway
49,0.003031834259727135,60114,75 Kildonan Place
50,0.003031834259727135,60103,75 Kildonan Place
51,0.003031834259727135,60105,74 Polo Park
52,0.003031834259727135,60096,74 University of Manitoba
53,0.003031834259727135,60080,672 Prairie Pointe via Killarney
54,0.003031834259727135,11033,BLUE St. Norbert
55,0.003031834259727135,50400,75 University of Manitoba
56,0.0027791814047498737,11027,BLUE St. Norbert
57,0.0027791814047498737,60075,662 University of Manitoba
58,0.0027791814047498737,61203,BLUE St. Norbert
59,0.0027791814047498737,11031,BLUE University of Manitoba
60,0.0027791814047498737,60105,672 Prairie Pointe via Killarney
61,0.0027791814047498737,10157,BLUE Downtown
62,0.0025265285497726125,61254,75 University of Manitoba
63,0.0025265285497726125,60105,36 Health Sciences Centre
64,0.0025265285497726125,10546,11 Polo Park
65,0.0025265285497726125,60140,60 Downtown
66,0.0025265285497726125,60113,47 University of Manitoba
67,0.0025265285497726125,61209,BLUE University of Manitoba
68,0.0025265285497726125,61255,BLUE Downtown
69,0.0025265285497726125,61214,BLUE Downtown
70,0.0022738756947953513,61203,BLUE University of Manitoba
71,0.0022738756947953513,11033,BLUE University of Manitoba
72,0.0022738756947953513,61206,BLUE Downtown
73,0.0022738756947953513,10629,11 Glenway
74,0.0022738756947953513,61208,BLUE Downtown
75,0.0022738756947953513,30491,36 University of Manitoba
76,0.0022738756947953513,10624,BLUE Downtown
77,0.0022738756947953513,61254,672 U. of Manitoba via Killarney
78,0.0022738756947953513,61116,60 University of Manitoba
79,0.0022738756947953513,60068,671 U. of Manitoba via Dalhousie
80,0.00202122283981809,61207,BLUE St. Norbert
81,0.00202122283981809,60138,75 University of Manitoba
82,0.00202122283981809,20178,24 Downtown
83,0.00202122283981809,60138,47 University of Manitoba
84,0.00202122283981809,10815,36 University of Manitoba
85,0.00202122283981809,60103,78 Polo Park
86,0.00202122283981809,60123,60 University of Manitoba
87,0.00202122283981809,60148,47 University of Manitoba
88,0.00202122283981809,60075,671 U. of Manitoba via Dalhousie
89,0.00202122283981809,61253,60 University of Manitoba
90,0.00202122283981809,10631,18 Riverbend
91,0.00202122283981809,11027,BLUE University of Manitoba
92,0.00202122283981809,60153,60 Downtown
93,0.0017685699848408287,60146,60 Downtown
94,0.0017685699848408287,60111,75 Kildonan Place
95,0.0017685699848408287,50407,75 University of Manitoba
96,0.0017685699848408287,60077,662 University of Manitoba
97,0.0017685699848408287,10641,BLUE University of Manitoba
98,0.0017685699848408287,11032,BLUE Downtown
99,0.0017685699848408287,20179,24 Downtown
100,0.0017685699848408287,10426,36 University of Manitoba
101,0.0017685699848408287,10546,21 Westwood
102,0.0017685699848408287,62020,74 University of Manitoba
103,0.0017685699848408287,61218,BLUE University of Manitoba
104,0.0017685699848408287,50079,50 Sage Creek
105,0.0015159171298635675,10545,11 Polo Park
106,0.0015159171298635675,10561,11 Polo Park
107,0.0015159171298635675,60105,671 Prairie Pointe via Dalhousie
108,0.0015159171298635675,11028,BLUE Downtown
109,0.0015159171298635675,60081,672 U. of Manitoba via Killarney
110,0.0015159171298635675,40336,47 University of Manitoba
111,0.0015159171298635675,60078,672 Prairie Pointe via Killarney
112,0.0015159171298635675,60155,47 University of Manitoba
113,0.0015159171298635675,11030,BLUE Downtown
114,0.0015159171298635675,60073,671 U. of Manitoba via Dalhousie
115,0.0015159171298635675,60074,672 U. of Manitoba via Killarney
116,0.0015159171298635675,40195,47 University of Manitoba
117,0.0015159171298635675,10565,11 Glenway
118,0.0015159171298635675,10549,11 Polo Park
119,0.0015159171298635675,10546,21 Grace Hospital
120,0.0015159171298635675,10615,BLUE St. Norbert
121,0.0015159171298635675,61211,BLUE St. Norbert
122,0.0015159171298635675,10629,18 Riverbend
123,0.0015159171298635675,10573,11 North Kildonan via Rothesay
124,0.0015159171298635675,10573,11 Glenway
125,0.0015159171298635675,10205,36 Health Sciences Centre
126,0.0015159171298635675,60246,60 University of Manitoba
127,0.0015159171298635675,60057,672 Prairie Pointe via Killarney
128,0.0012632642748863063,10710,49 North Transcona
129,0.0012632642748863063,60083,672 U. of Manitoba via Killarney
130,0.0012632642748863063,60674,60 Downtown
131,0.0012632642748863063,60107,75 University of Manitoba
132,0.0012632642748863063,40308,90 North Transcona
133,0.0012632642748863063,60148,60 University of Manitoba
134,0.0012632642748863063,60064,672 Prairie Pointe via Killarney
135,0.0012632642748863063,60239,47 University of Manitoba
136,0.0012632642748863063,60075,672 U. of Manitoba via Killarney
137,0.0012632642748863063,60151,60 University of Manitoba
138,0.0012632642748863063,60246,47 University of Manitoba
139,0.0012632642748863063,10548,11 Polo Park
140,0.0012632642748863063,10612,BLUE Downtown
141,0.0012632642748863063,60114,75 Kildonan Place
142,0.0012632642748863063,10563,11 Glenway
143,0.0012632642748863063,10562,11 North Kildonan via Donwood
144,0.0012632642748863063,10548,11 Crestview
145,0.0012632642748863063,60076,672 Prairie Pointe via Killarney
146,0.0012632642748863063,11028,BLUE Downtown
147,0.0012632642748863063,10549,11 Westwood
148,0.0012632642748863063,60097,60 Downtown
149,0.0012632642748863063,10566,11 Glenway
150,0.0012632642748863063,61254,36 University of Manitoba
151,0.0012632642748863063,10817,36 University of Manitoba
152,0.0012632642748863063,60125,60 University of Manitoba
153,0.0012632642748863063,60051,662 University of Manitoba
154,0.0012632642748863063,60105,47 Transcona via Regent
155,0.0012632642748863063,60103,36 Health Sciences Centre
156,0.0012632642748863063,60103,47 Transcona via Regent
157,0.0012632642748863063,60063,672 U. of Manitoba via Killarney
158,0.0012632642748863063,40470,47 University of Manitoba
159,0.0012632642748863063,60251,36 University of Manitoba
160,0.0012632642748863063,60158,672 U. of Manitoba via Killarney
161,0.0012632642748863063,10629,11 North Kildonan via Rothesay
162,0.0012632642748863063,60114,78 Polo Park
163,0.0012632642748863063,60078,662 Markham Station
164,0.0012632642748863063,61205,BLUE St. Norbert
165,0.0012632642748863063,60144,60 University of Manitoba
166,0.0012632642748863063,11033,BLUE St. Norbert
167,0.0012632642748863063,60144,47 University of Manitoba
168,0.0012632642748863063,10576,11 Glenway
169,0.0012632642748863063,60910,75 University of Manitoba
170,0.0012632642748863063,60118,60 University of Manitoba
171,0.0012632642748863063,61205,BLUE St. Norbert
172,0.0012632642748863063,50401,75 Kildonan Place
173,0.001010611419909045,60111,75 Kildonan Place
174,0.001010611419909045,61113,60 University of Manitoba
175,0.001010611419909045,60244,47 Transcona via Regent
176,0.001010611419909045,61114,60 University of Manitoba
177,0.001010611419909045,50588,54 Downtown
178,0.001010611419909045,10197,36 University of Manitoba
179,0.001010611419909045,10102,36 University of Manitoba
180,0.001010611419909045,60523,66 Unicity
181,0.001010611419909045,10482,15 Inkster Park via Inkster
182,0.001010611419909045,60084,662 Markham Station
183,0.001010611419909045,60050,662 Markham Station
184,0.001010611419909045,60721,75 University of Manitoba
185,0.001010611419909045,10548,21 Grace Hospital
186,0.001010611419909045,50586,54 Downtown
187,0.001010611419909045,61253,672 U. of Manitoba via Killarney
188,0.001010611419909045,60041,662 University of Manitoba
189,0.001010611419909045,60910,75 University of Manitoba
190,0.001010611419909045,10629,44 Kildonan Place via Louelda
191,0.001010611419909045,10629,44 Kildonan Place via London
192,0.001010611419909045,60046,662 Markham Station
193,0.001010611419909045,60120,60 Downtown
194,0.001010611419909045,10157,BLUE Downtown
195,0.001010611419909045,40443,11 Polo Park
196,0.001010611419909045,10568,11 Glenway
197,0.001010611419909045,61204,BLUE Downtown
198,0.001010611419909045,50405,75 Kildonan Place
199,0.001010611419909045,10770,19 RRC Polytech via Notre Dame
200,0.001010611419909045,60243,47 University of Manitoba
201,0.001010611419909045,60107,47 University of Manitoba
202,0.001010611419909045,61204,BLUE Downtown
203,0.001010611419909045,10714,11 Glenway
204,0.001010611419909045,60117,60 University of Manitoba
205,0.001010611419909045,30098,11 Polo Park
206,0.001010611419909045,30416,18 Tuxedo
207,0.001010611419909045,60153,47 Transcona via Regent
208,0.001010611419909045,11031,BLUE St. Norbert
209,0.001010611419909045,60151,47 University of Manitoba
210,0.001010611419909045,61209,BLUE St. Norbert
211,0.001010611419909045,10611,BLUE University of Manitoba
212,0.001010611419909045,60243,60 University of Manitoba
213,0.001010611419909045,60112,47 University of Manitoba
214,0.001010611419909045,60239,60 University of Manitoba
215,0.001010611419909045,20181,24 Downtown
216,0.001010611419909045,60108,75 Kildonan Place
217,0.001010611419909045,61254,74 University of Manitoba
218,0.001010611419909045,61210,BLUE Downtown
219,0.001010611419909045,61209,BLUE St. Norbert
220,0.001010611419909045,10642,BLUE University of Manitoba
221,0.001010611419909045,60242,47 Transcona via Regent
222,0.001010611419909045,10159,BLUE University of Manitoba
223,0.001010611419909045,10562,11 North Kildonan via Rothesay
224,0.0007579585649317837,10372,77 Kildonan Place
225,0.0007579585649317837,30500,35 Amber Trails
226,0.0007579585649317837,10769,19 RRC Polytech via Notre Dame
227,0.0007579585649317837,20198,24 Downtown
228,0.0007579585649317837,10094,36 University of Manitoba
229,0.0007579585649317837,10087,36 Health Sciences Centre
230,0.0007579585649317837,10545,22 St. Charles
231,0.0007579585649317837,61249,672 U. of Manitoba via Killarney
232,0.0007579585649317837,11039,15 Inkster Park via Inkster
233,0.0007579585649317837,60050,672 Prairie Pointe via Killarney
234,0.0007579585649317837,60081,662 University of Manitoba
235,0.0007579585649317837,10490,19 Windsor Park via Drake
236,0.0007579585649317837,10491,19 Windsor Park via Autumnwood
237,0.0007579585649317837,61120,74 Polo Park
238,0.0007579585649317837,50633,75 University of Manitoba
239,0.0007579585649317837,30097,18 Riverbend
240,0.0007579585649317837,30095,18 Riverbend
241,0.0007579585649317837,10632,18 Tuxedo
242,0.0007579585649317837,10633,18 Tuxedo
243,0.0007579585649317837,10545,21 Grace Hospital
244,0.0007579585649317837,60082,672 Prairie Pointe via Killarney
245,0.0007579585649317837,50824,75 University of Manitoba
246,0.0007579585649317837,60673,75 Kildonan Place
247,0.0007579585649317837,10759,17 Maples
248,0.0007579585649317837,60085,672 Prairie Pointe via Killarney
249,0.0007579585649317837,30087,18 Riverbend
250,0.0007579585649317837,30089,18 Riverbend
251,0.0007579585649317837,60911,75 Kildonan Place
252,0.0007579585649317837,60072,671 Prairie Pointe via Dalhousie
253,0.0007579585649317837,10549,24 Unicity
254,0.0007579585649317837,60680,671 U. of Manitoba via Dalhousie
255,0.0007579585649317837,30094,18 Tuxedo
256,0.0007579585649317837,61253,75 University of Manitoba
257,0.0007579585649317837,10548,24 Unicity
258,0.0007579585649317837,10406,28 Inkster Park
259,0.0007579585649317837,60160,672 U. of Manitoba via Killarney
260,0.0007579585649317837,10159,55 St. Vital Centre via Meadowood
261,0.0007579585649317837,61117,60 Downtown
262,0.0007579585649317837,60138,60 University of Manitoba
263,0.0007579585649317837,10569,11 Glenway
264,0.0007579585649317837,60150,60 University of Manitoba
265,0.0007579585649317837,40437,11 Polo Park
266,0.0007579585649317837,10498,14 South St. Vital via Dakota
267,0.0007579585649317837,10639,BLUE University of Manitoba
268,0.0007579585649317837,10625,BLUE Downtown
269,0.0007579585649317837,10570,11 Glenway
270,0.0007579585649317837,60150,47 University of Manitoba
271,0.0007579585649317837,60244,60 Downtown
272,0.0007579585649317837,30099,11 North Kildonan via Rothesay
273,0.0007579585649317837,60116,60 Downtown
274,0.0007579585649317837,10641,47 University of Manitoba
275,0.0007579585649317837,60153,47 Transcona via Regent
276,0.0007579585649317837,60115,60 University of Manitoba
277,0.0007579585649317837,10563,11 North Kildonan via Rothesay
278,0.0007579585649317837,20288,21 Downtown
279,0.0007579585649317837,61118,60 Downtown
280,0.0007579585649317837,60149,60 Downtown
281,0.0007579585649317837,10572,11 North Kildonan via Rothesay
282,0.0007579585649317837,10561,11 Polo Park
283,0.0007579585649317837,60114,47 Transcona via Regent
284,0.0007579585649317837,60127,60 Downtown
285,0.0007579585649317837,10579,11 North Kildonan via Rothesay
286,0.0007579585649317837,60111,47 Transcona via Regent
287,0.0007579585649317837,40768,47 Transcona via Kildare
288,0.0007579585649317837,40756,47 University of Manitoba
289,0.0007579585649317837,40448,47 University of Manitoba
290,0.0007579585649317837,10634,11 Polo Park
291,0.0007579585649317837,60147,60 Downtown
292,0.0007579585649317837,60736,BLUE St. Norbert
293,0.0007579585649317837,40322,47 Transcona via Kildare
294,0.0007579585649317837,10575,11 Glenway
295,0.0007579585649317837,10422,36 University of Manitoba
296,0.0007579585649317837,10637,11 Polo Park
297,0.0007579585649317837,10712,11 North Kildonan via Rothesay
298,0.0007579585649317837,60146,47 Transcona via Regent
299,0.0007579585649317837,10563,11 North Kildonan via Donwood
300,0.0007579585649317837,10564,11 North Kildonan via Donwood
301,0.0007579585649317837,40272,90 Henderson & Whellams
302,0.0007579585649317837,60141,78 Polo Park
303,0.0007579585649317837,10429,36 University of Manitoba
304,0.0007579585649317837,60076,662 Markham Station
305,0.0007579585649317837,10483,15 Inkster Park via Church
306,0.0007579585649317837,10482,15 Inkster Park via Church
307,0.0007579585649317837,60074,662 University of Manitoba
308,0.0007579585649317837,60052,662 Markham Station
309,0.0007579585649317837,60048,662 University of Manitoba
310,0.0007579585649317837,10546,11 Crestview
311,0.0007579585649317837,60107,78 University of Manitoba
312,0.0007579585649317837,60108,78 Polo Park
313,0.0007579585649317837,10546,11 Polo Park
314,0.0007579585649317837,61253,78 University of Manitoba
315,0.0007579585649317837,50157,49 North Transcona
316,0.0007579585649317837,10547,11 Polo Park
317,0.0007579585649317837,60112,78 University of Manitoba
318,0.0007579585649317837,61214,BLUE Downtown
319,0.0007579585649317837,60237,47 Transcona via Regent
320,0.0007579585649317837,61212,BLUE Downtown
321,0.0007579585649317837,10630,44 Kildonan Place via Louelda
322,0.0007579585649317837,60194,78 University of Manitoba
323,0.0007579585649317837,10547,11 Polo Park
324,0.0007579585649317837,60718,47 University of Manitoba
325,0.0007579585649317837,10548,11 Polo Park
326,0.0005053057099545225,50686,54 Downtown
327,0.0005053057099545225,60154,47 University of Manitoba
328,0.0005053057099545225,60108,47 Transcona via Regent
329,0.0005053057099545225,60672,672 Prairie Pointe via Killarney
330,0.0005053057099545225,10804,49 Downtown
331,0.0005053057099545225,20418,21 Downtown
332,0.0005053057099545225,20143,24 Unicity
333,0.0005053057099545225,60051,672 U. of Manitoba via Killarney
334,0.0005053057099545225,60126,60 Downtown
335,0.0005053057099545225,20183,24 Downtown
336,0.0005053057099545225,50587,54 South St. Vital
337,0.0005053057099545225,60139,47 University of Manitoba
338,0.0005053057099545225,50083,50 Sage Creek
339,0.0005053057099545225,50271,55 St. Vital Centre via Meadowood
340,0.0005053057099545225,20166,24 Unicity
341,0.0005053057099545225,60425,672 Prairie Pointe via Killarney
342,0.0005053057099545225,50078,50 Sage Creek
343,0.0005053057099545225,10078,60 University of Manitoba
344,0.0005053057099545225,10803,49 North Transcona
345,0.0005053057099545225,60146,47 Transcona via Regent
346,0.0005053057099545225,60090,672 U. of Manitoba via Killarney
347,0.0005053057099545225,60056,672 Prairie Pointe via Killarney
348,0.0005053057099545225,60149,47 Transcona via Regent
349,0.0005053057099545225,20174,24 Downtown
350,0.0005053057099545225,20184,24 Downtown
351,0.0005053057099545225,10417,36 Maples
352,0.0005053057099545225,60108,47 Transcona via Regent
353,0.0005053057099545225,60071,671 Prairie Pointe via Dalhousie
354,0.0005053057099545225,40828,44 Broadway via Louelda
355,0.0005053057099545225,40472,44 Broadway via Louelda
356,0.0005053057099545225,40296,44 Kildonan Place via London
357,0.0005053057099545225,10070,66 Unicity
358,0.0005053057099545225,10782,66 Unicity
359,0.0005053057099545225,10357,44 Broadway via Louelda
360,0.0005053057099545225,60524,66 City Hall
361,0.0005053057099545225,60036,662 Markham Station
362,0.0005053057099545225,60038,662 University of Manitoba
363,0.0005053057099545225,60043,662 University of Manitoba
364,0.0005053057099545225,60105,47 Transcona via Regent
365,0.0005053057099545225,60044,662 Markham Station
366,0.0005053057099545225,60253,36 Health Sciences Centre
367,0.0005053057099545225,60672,662 Markham Station
368,0.0005053057099545225,30496,33 Downtown
369,0.0005053057099545225,60105,662 Markham Station
370,0.0005053057099545225,60086,662 University of Manitoba
371,0.0005053057099545225,30841,36 University of Manitoba
372,0.0005053057099545225,30467,36 University of Manitoba
373,0.0005053057099545225,10817,36 University of Manitoba
374,0.0005053057099545225,60079,662 University of Manitoba
375,0.0005053057099545225,10798,36 University of Manitoba
376,0.0005053057099545225,61115,60 University of Manitoba
377,0.0005053057099545225,60076,671 Prairie Pointe via Dalhousie
378,0.0005053057099545225,60078,671 Prairie Pointe via Dalhousie
379,0.0005053057099545225,10630,47 Transcona via Regent
380,0.0005053057099545225,20189,24 Downtown
381,0.0005053057099545225,20191,24 Downtown
382,0.0005053057099545225,61023,671 U. of Manitoba via Dalhousie
